"Time [ms]","Current(PhaseA) [A]","Current(PhaseB) [A]","Current(PhaseC) [A]"
28.46,-5.4041316872003E-05,3.32681329197625,-3.32675925065938
28.48,-6.91968242921358E-05,3.32919792499559,-3.32912872817129
28.5,-8.10608437906006E-05,3.33577862665777,-3.33569756581398
28.52,-7.58668329816535E-05,3.34990385432176,-3.34982798748877
28.54,-6.91846925107825E-05,3.36462268925224,-3.36455350455973
28.56,-4.49172671569728E-05,3.3757725484224,-3.37572763115524
28.58,-4.79441050119166E-05,3.38756688405504,-3.38751893995003
28.6,-6.7151617348325E-05,3.40299507116143,-3.40292791954408
28.62,-4.70544267300669E-05,3.42444921519535,-3.42440216076862
28.64,-4.1504999615522E-05,3.44086443140111,-3.4408229264015
28.66,-2.74817603800774E-05,3.45196586933374,-3.45193838757336
28.68,-2.82605167075328E-05,3.46384011688868,-3.46381185637198
28.7,-4.46252973461499E-05,3.47918393719067,-3.47913931189332
28.72,-3.1283585798403E-05,3.49929163987726,-3.49926035629147
28.74,-2.46440304733667E-05,3.52110023292624,-3.52107558889577
28.76,-6.30921550308619E-06,3.53837305950877,-3.53836675029327
28.78,-4.27168003978052E-06,3.55190363270795,-3.55189936102791
28.8,-2.90427675211399E-05,3.56996870079462,-3.5699396580271
28.82,-6.47054923495102E-06,3.58807554802936,-3.58806907748013
28.84,1.29862844072272E-05,3.60303956407027,-3.60305255035468
28.86,1.79846854180706E-05,3.61400821464069,-3.61402619932611
28.88,1.10889010324177E-05,3.62180325165185,-3.62181434055288
28.9,-8.36230860126005E-06,3.63382880383364,-3.63382044152503
28.92,1.5506664697602E-06,3.64692808835192,-3.64692963901839
28.94,1.15458274660085E-05,3.65966135024913,-3.65967289607659
28.96,2.98174384491751E-05,3.67226382163969,-3.67229363907814
28.98,2.98085026289049E-05,3.68312804580952,-3.68315785431215
29,5.35046091530988E-06,3.69370133024694,-3.69370668070785
29.02,1.58170377761252E-05,3.70871743952476,-3.70873325656254
29.04,3.40701385041534E-05,3.71920283044369,-3.71923690058219
29.06,5.20053426414168E-05,3.72446659948888,-3.72451860483152
29.08,4.41292221015476E-05,3.72862304337791,-3.72866717260001
29.1,2.25688451369721E-05,3.7342339135887,-3.73425648243384
29.12,2.51815550229274E-05,3.74369218951689,-3.74371737107191
